,user_id,install_date,last_active_date,subscription_type,country,total_sessions,page_views,download_clicks,activation_status,days_active,pro_upgrade_date,plan_type,monthly_revenue,churned
323,324,2023-08-16,2023-09-08,Free,Canada,78,156,1,1,23,,free,0,1
324,325,2023-11-27,2023-11-30,Free,Canada,65,65,0,1,3,,free,0,1
325,326,2023-04-08,2023-07-30,Free,USA,135,675,0,1,113,,free,0,0
326,327,2023-05-07,2023-09-15,Free,France,87,435,0,1,131,,free,0,0
327,328,2023-02-09,2023-11-22,Free,UK,140,280,0,1,286,,free,0,0
328,329,2023-10-26,2023-11-11,Free,India,145,145,0,1,16,,free,0,1
329,330,2023-10-24,2023-11-12,Pro,Canada,284,1136,0,1,19,2023-11-12,Basic,99,1
330,331,2023-03-11,2023-03-20,Free,France,103,515,0,1,9,,free,0,1
331,332,2023-07-02,2023-11-23,Free,India,66,330,0,1,144,,free,0,0
332,333,2023-09-05,2023-12-02,Free,UK,70,140,1,1,88,,free,0,0
333,334,2023-02-03,2023-06-24,Pro,UK,131,393,0,1,141,2023-06-24,Standard,99,0
334,335,2023-10-02,2023-12-13,Free,India,69,276,0,1,72,,free,0,0
335,336,2023-10-06,2023-12-07,Free,Germany,137,137,1,1,62,,free,0,0
336,337,2023-04-07,2023-11-25,Free,France,116,232,0,1,232,,free,0,0
337,338,2023-05-26,2023-11-29,Free,India,76,76,0,1,187,,free,0,0
338,339,2023-02-16,2023-11-20,Free,India,4,12,0,1,277,,free,0,0
339,340,2023-04-18,2023-04-22,Pro,USA,201,603,0,1,4,2023-04-22,Basic,49,1
340,341,2023-08-07,2023-10-23,Free,Canada,34,136,1,1,77,,free,0,0
341,342,2023-07-06,2023-12-05,Free,Germany,47,188,0,1,152,,free,0,0
342,343,2023-07-17,2023-12-09,Free,UK,101,202,0,1,145,,free,0,0
343,344,2023-03-21,2023-12-14,Free,UK,59,118,0,1,268,,free,0,0
344,345,2023-04-19,2023-09-08,Pro,USA,197,197,0,1,142,2023-09-08,Basic,49,0
345,346,2023-12-27,2024-01-01,Free,USA,68,68,0,1,5,,free,0,1
346,347,2023-06-13,2023-06-17,Free,Australia,63,126,1,1,4,,free,0,1
347,348,2023-03-10,2023-03-16,Free,UK,49,49,0,1,6,,free,0,1
348,349,2023-08-27,2023-10-06,Free,Canada,54,162,0,1,40,,free,0,0
349,350,2023-02-13,2023-02-17,Free,Germany,104,520,1,1,4,,free,0,1
350,351,2023-02-19,2023-08-25,Free,India,58,232,0,1,187,,free,0,0
351,352,2023-05-10,2023-06-30,Pro,Australia,196,196,0,1,51,2023-06-30,Standard,99,0
352,353,2023-11-23,2023-12-23,Free,Canada,134,134,0,1,30,,free,0,0
353,354,2023-02-06,2023-10-08,Free,UK,98,294,1,1,244,,free,0,0
354,355,2023-11-10,2023-12-28,Free,Germany,59,118,0,1,48,,free,0,0
355,356,2023-08-01,2023-12-24,Free,Australia,139,278,0,1,145,,free,0,0
356,357,2023-04-30,2023-08-03,Free,Canada,110,220,0,1,95,,free,0,0
357,358,2023-07-01,2023-12-20,Free,India,55,275,0,1,172,,free,0,0
358,359,2023-07-05,2023-12-22,Free,Germany,130,520,0,1,170,,free,0,0
359,360,2023-07-29,2023-08-01,Free,India,145,580,0,1,3,,free,0,1
360,361,2023-05-08,2023-11-28,Free,Australia,131,262,0,1,204,,free,0,0
361,362,2023-10-14,2023-11-24,Free,France,111,111,0,1,41,,free,0,0
362,363,2023-02-25,2023-10-02,Free,Canada,36,36,0,1,219,,free,0,0
363,364,2023-07-02,2023-12-31,Free,India,65,130,0,1,182,,free,0,0
364,365,2023-04-11,2023-11-03,Free,Germany,125,125,0,1,206,,free,0,0
365,366,2023-08-13,2023-09-24,Pro,India,107,428,0,1,42,2023-09-24,Standard,49,0
366,367,2023-04-10,2023-07-09,Free,Germany,143,286,0,1,90,,free,0,0
367,368,2023-01-06,2023-08-19,Free,UK,117,351,0,1,225,,free,0,0
368,369,2023-08-06,2023-12-23,Free,UK,126,504,0,1,139,,free,0,0
369,370,2023-05-20,2023-06-09,Free,Australia,35,105,0,1,20,,free,0,1
370,371,2023-02-23,2023-03-18,Free,India,126,504,1,1,23,,free,0,1
371,372,2023-12-02,2023-12-13,Free,USA,97,194,0,1,11,,free,0,1
372,373,2023-05-06,2023-09-14,Free,Australia,128,256,0,1,131,,free,0,0
373,374,2023-02-04,2023-02-08,Free,Australia,34,34,0,1,4,,free,0,1
374,375,2023-01-24,2023-12-11,Free,Germany,129,129,0,1,321,,free,0,0
375,376,2023-05-01,2023-06-04,Free,France,21,63,0,1,34,,free,0,0
376,377,2023-03-13,2023-09-22,Pro,Canada,224,448,0,1,193,2023-09-22,Standard,49,0
377,378,2023-11-21,2023-12-17,Free,India,84,168,0,1,26,,free,0,1
378,379,2023-06-05,2023-07-28,Free,Canada,133,266,0,1,53,,free,0,0
379,380,2023-02-08,2023-08-11,Pro,Canada,233,932,0,1,184,2023-08-11,Standard,49,0
380,381,2023-02-11,2023-07-08,Pro,Canada,222,1110,0,1,147,2023-07-08,Basic,49,0
381,382,2023-07-05,2023-12-26,Free,France,110,220,0,1,174,,free,0,0
382,383,2023-03-13,2023-09-06,Free,France,24,72,0,1,177,,free,0,0
383,384,2023-02-26,2023-08-11,Pro,Germany,186,558,0,1,166,2023-08-11,Basic,49,0
384,385,2023-07-28,2023-10-16,Free,India,42,126,0,1,80,,free,0,0
385,386,2023-01-24,2023-10-26,Free,UK,71,71,1,1,275,,free,0,0
386,387,2023-01-24,2023-07-05,Free,USA,131,655,0,1,162,,free,0,0
387,388,2023-12-07,2023-12-10,Free,USA,79,158,1,1,3,,free,0,1
388,389,2023-03-05,2023-09-19,Free,Germany,102,408,0,1,198,,free,0,0
389,390,2023-10-05,2024-01-01,Free,UK,93,279,0,1,88,,free,0,0
390,391,2023-03-15,2023-09-01,Free,Canada,47,47,0,1,170,,free,0,0
391,392,2023-04-27,2023-05-21,Free,Canada,71,355,1,1,24,,free,0,1
392,393,2023-07-28,2023-11-27,Free,Australia,71,142,0,1,122,,free,0,0
393,394,2023-08-08,2023-10-14,Free,Canada,6,18,0,1,67,,free,0,0
394,395,2023-09-11,2023-11-07,Free,Australia,137,137,0,1,57,,free,0,0
395,396,2023-05-07,2023-07-23,Free,UK,27,54,0,1,77,,free,0,0
396,397,2023-03-05,2023-06-07,Free,Australia,34,170,0,1,94,,free,0,0
397,398,2023-06-12,2023-07-05,Pro,UK,37,111,0,1,23,2023-07-05,Standard,99,1
398,399,2023-07-13,2023-11-14,Free,UK,128,128,0,1,124,,free,0,0
399,400,2023-08-19,2023-11-10,Free,Germany,33,99,0,1,83,,free,0,0
400,401,2023-11-26,2023-12-26,Pro,Canada,260,260,0,1,30,2023-12-26,Basic,49,0
401,402,2023-02-15,2023-08-14,Pro,USA,297,594,0,1,180,2023-08-14,Standard,49,0
402,403,2023-07-24,2023-09-18,Free,UK,111,444,0,1,56,,free,0,0
403,404,2023-03-05,2023-03-13,Free,Canada,71,213,0,1,8,,free,0,1
404,405,2023-02-26,2023-04-23,Free,France,109,218,1,1,56,,free,0,0
405,406,2023-11-04,2023-12-25,Free,UK,99,297,0,1,51,,free,0,0
406,407,2023-07-10,2023-12-27,Free,Australia,58,290,0,1,170,,free,0,0
407,408,2023-03-14,2023-04-21,Free,France,11,22,0,1,38,,free,0,0
408,409,2023-11-01,2023-12-25,Free,France,49,49,0,1,54,,free,0,0
409,410,2023-09-09,2023-09-26,Free,UK,38,190,0,1,17,,free,0,1
410,411,2023-01-02,2023-11-23,Free,France,20,40,0,1,325,,free,0,0
411,412,2023-10-20,2023-12-25,Pro,France,289,867,0,1,66,2023-12-25,Basic,29,0
412,413,2023-04-15,2023-11-30,Pro,Canada,77,231,0,1,229,2023-11-30,Enterprise,29,0
413,414,2023-09-18,2023-10-24,Pro,Germany,105,210,0,1,36,2023-10-24,Enterprise,99,0
414,415,2023-01-20,2023-12-09,Free,India,38,190,0,1,323,,free,0,0
415,416,2023-10-06,2023-12-07,Free,UK,99,396,0,1,62,,free,0,0
416,417,2023-05-24,2023-06-29,Free,USA,29,145,0,1,36,,free,0,0
417,418,2023-12-02,2023-12-12,Free,USA,46,184,1,1,10,,free,0,1
418,419,2023-08-18,2023-10-30,Free,France,116,348,0,1,73,,free,0,0
419,420,2023-09-21,2023-10-25,Free,France,79,395,1,1,34,,free,0,0
420,421,2023-08-24,2023-08-27,Pro,France,153,459,1,1,3,2023-08-27,Basic,99,1
421,422,2023-08-24,2023-12-05,Pro,USA,173,692,0,1,103,2023-12-05,Enterprise,29,0
422,423,2023-11-09,2023-11-22,Free,Canada,119,238,0,1,13,,free,0,1
423,424,2023-03-31,2023-11-11,Free,France,37,111,0,1,225,,free,0,0
424,425,2023-10-15,2023-11-08,Free,UK,148,592,0,1,24,,free,0,1
425,426,2023-05-01,2023-08-12,Free,Australia,86,344,0,1,103,,free,0,0
426,427,2023-06-26,2023-12-20,Free,Germany,93,465,0,1,177,,free,0,0
427,428,2024-01-01,2024-01-01,Free,Australia,102,306,0,1,0,,free,0,1
428,429,2023-06-01,2023-11-22,Free,USA,18,90,0,1,174,,free,0,0
429,430,2023-10-26,2023-11-06,Free,Canada,107,214,1,1,11,,free,0,1
430,431,2023-03-09,2023-11-03,Free,Canada,91,273,1,1,239,,free,0,0
431,432,2023-08-13,2023-11-19,Pro,USA,175,525,1,1,98,2023-11-19,Enterprise,49,0
432,433,2023-10-29,2023-12-09,Free,USA,29,58,0,1,41,,free,0,0
433,434,2023-03-13,2023-03-24,Free,USA,38,114,0,1,11,,free,0,1
434,435,2023-06-21,2023-11-05,Free,Australia,96,192,0,1,137,,free,0,0
435,436,2023-10-24,2024-01-01,Free,UK,29,116,0,1,69,,free,0,0
436,437,2023-02-27,2023-08-02,Free,UK,118,590,0,1,156,,free,0,0
437,438,2023-01-14,2023-06-04,Free,USA,17,51,0,1,141,,free,0,0
438,439,2023-12-09,2023-12-09,Free,Australia,96,288,1,1,0,,free,0,1
439,440,2023-08-30,2023-10-15,Free,France,49,49,0,1,46,,free,0,0
440,441,2023-11-01,2023-11-05,Pro,USA,97,388,0,1,4,2023-11-05,Standard,29,1
441,442,2023-05-22,2023-11-06,Free,USA,101,303,0,1,168,,free,0,0
442,443,2023-11-09,2023-12-22,Free,India,116,348,0,1,43,,free,0,0
443,444,2023-09-05,2023-09-27,Free,Germany,87,435,1,1,22,,free,0,1
444,445,2023-06-03,2023-10-31,Free,India,130,260,0,1,150,,free,0,0
445,446,2023-12-22,2023-12-22,Free,USA,53,212,0,1,0,,free,0,1
446,447,2023-02-28,2023-08-20,Free,UK,43,43,0,1,173,,free,0,0
447,448,2023-06-22,2023-06-29,Free,Australia,125,250,0,1,7,,free,0,1
448,449,2023-11-07,2023-11-17,Free,France,62,186,1,1,10,,free,0,1
449,450,2023-05-25,2023-09-28,Free,India,60,180,0,1,126,,free,0,0
450,451,2023-01-18,2023-10-20,Free,France,126,630,0,1,275,,free,0,0
451,452,2023-02-25,2023-07-18,Free,Germany,6,12,0,1,143,,free,0,0
452,453,2023-07-04,2023-10-16,Free,Canada,116,580,0,1,104,,free,0,0
453,454,2023-08-29,2023-09-18,Free,Canada,60,60,0,1,20,,free,0,1
454,455,2023-11-02,2023-12-23,Free,Canada,72,360,0,1,51,,free,0,0
455,456,2023-07-10,2023-11-12,Free,USA,19,38,0,1,125,,free,0,0
456,457,2023-04-11,2023-09-17,Free,Canada,145,580,0,1,159,,free,0,0
457,458,2023-06-17,2023-12-01,Free,India,74,222,0,1,167,,free,0,0
458,459,2023-02-01,2023-03-02,Free,Australia,16,32,0,1,29,,free,0,1
459,460,2023-03-09,2023-05-05,Free,India,78,78,0,1,57,,free,0,0
460,461,2023-01-07,2023-10-14,Free,France,134,670,0,1,280,,free,0,0
461,462,2023-10-29,2023-12-20,Free,Australia,111,444,0,1,52,,free,0,0
462,463,2023-04-02,2023-11-19,Free,USA,74,148,1,1,231,,free,0,0
463,464,2023-01-19,2023-07-06,Free,Germany,36,144,0,1,168,,free,0,0
464,465,2023-03-28,2023-10-13,Pro,Germany,86,258,0,1,199,2023-10-13,Basic,99,0
465,466,2023-12-12,2023-12-15,Free,Canada,124,620,0,1,3,,free,0,1
466,467,2023-07-16,2023-11-05,Free,Canada,96,96,0,1,112,,free,0,0
467,468,2023-08-18,2023-10-25,Free,Australia,43,215,1,1,68,,free,0,0
468,469,2023-03-28,2023-05-23,Pro,Canada,246,1230,0,1,56,2023-05-23,Enterprise,99,0
469,470,2023-11-01,2023-12-09,Free,France,24,72,0,1,38,,free,0,0
470,471,2023-04-24,2023-07-16,Pro,Germany,215,430,0,1,83,2023-07-16,Enterprise,49,0
471,472,2023-10-23,2023-11-21,Free,USA,53,159,1,1,29,,free,0,1
472,473,2023-12-20,2023-12-21,Free,Canada,18,72,0,1,1,,free,0,1
473,474,2023-10-10,2023-11-19,Free,France,141,564,0,1,40,,free,0,0
474,475,2023-09-11,2023-12-08,Free,India,76,380,0,1,88,,free,0,0
475,476,2023-01-10,2023-09-25,Pro,Canada,98,294,0,1,258,2023-09-25,Enterprise,29,0
476,477,2023-04-29,2023-11-29,Free,France,8,16,1,1,214,,free,0,0
477,478,2023-01-26,2023-10-15,Free,Australia,38,76,0,1,262,,free,0,0
478,479,2023-10-13,2023-12-31,Free,France,145,580,1,1,79,,free,0,0
479,480,2023-05-03,2023-12-21,Free,Canada,21,105,0,1,232,,free,0,0
480,481,2023-12-13,2023-12-29,Free,USA,27,81,0,1,16,,free,0,1
481,482,2023-05-25,2023-07-01,Free,USA,43,215,0,1,37,,free,0,0
482,483,2023-03-06,2023-12-17,Free,France,43,215,0,1,286,,free,0,0
483,484,2023-02-26,2023-09-09,Free,India,80,80,0,1,195,,free,0,0
484,485,2023-05-24,2023-06-17,Free,India,96,288,0,1,24,,free,0,1
485,486,2023-02-05,2023-09-04,Free,Canada,150,450,0,1,211,,free,0,0
486,487,2023-06-14,2023-06-19,Free,Germany,75,300,0,1,5,,free,0,1
487,488,2023-11-24,2023-12-02,Pro,UK,44,88,0,1,8,2023-12-02,Standard,49,1
488,489,2023-02-28,2023-04-26,Free,Australia,11,55,0,1,57,,free,0,0
489,490,2023-04-25,2023-11-12,Free,UK,128,384,0,1,201,,free,0,0
490,491,2023-07-06,2023-11-11,Pro,USA,123,369,0,1,128,2023-11-11,Standard,29,0
491,492,2023-01-11,2023-10-19,Free,Canada,71,284,0,1,281,,free,0,0
492,493,2023-11-16,2023-12-28,Free,Canada,30,60,0,1,42,,free,0,0
493,494,2023-07-20,2023-09-02,Free,UK,31,155,0,1,44,,free,0,0
494,495,2023-12-31,2023-12-31,Free,UK,108,216,0,1,0,,free,0,1
495,496,2023-09-11,2023-12-25,Free,India,54,162,0,1,105,,free,0,0
496,497,2023-03-25,2023-05-05,Pro,USA,249,498,0,1,41,2023-05-05,Basic,49,0
497,498,2023-11-20,2023-12-24,Pro,UK,101,505,1,1,34,2023-12-24,Enterprise,49,0
498,499,2023-05-27,2023-08-30,Free,France,122,610,0,1,95,,free,0,0
499,500,2023-06-17,2023-09-26,Free,France,101,303,0,1,101,,free,0,0
500,501,2023-03-31,2023-04-21,Free,France,16,64,0,1,21,,free,0,1
501,502,2023-03-09,2023-12-24,Free,Canada,141,282,0,1,290,,free,0,0
502,503,2023-04-25,2023-09-01,Free,UK,62,248,0,1,129,,free,0,0
503,504,2023-11-28,2023-12-06,Pro,Canada,101,404,0,1,8,2023-12-06,Basic,29,1
504,505,2023-07-27,2023-09-27,Free,India,124,620,0,1,62,,free,0,0
505,506,2023-03-22,2023-12-26,Free,UK,109,109,1,1,279,,free,0,0
506,507,2023-02-27,2023-03-24,Free,Canada,123,369,0,1,25,,free,0,1
507,508,2023-01-04,2023-09-05,Free,Canada,6,24,0,1,244,,free,0,0
508,509,2023-01-12,2023-06-29,Free,Australia,96,192,0,1,168,,free,0,0
509,510,2023-08-24,2023-09-13,Free,USA,74,74,0,1,20,,free,0,1
510,511,2023-07-26,2023-11-26,Pro,France,144,288,0,1,123,2023-11-26,Enterprise,49,0
511,512,2023-02-02,2023-02-18,Free,Germany,11,44,0,1,16,,free,0,1
512,513,2023-03-18,2023-08-16,Free,UK,70,280,0,1,151,,free,0,0
513,514,2023-11-16,2024-01-01,Free,Australia,132,396,0,1,46,,free,0,0
514,515,2023-03-30,2023-12-31,Free,Canada,146,584,0,1,276,,free,0,0
515,516,2023-06-09,2023-06-21,Free,USA,147,735,0,1,12,,free,0,1
516,517,2023-11-13,2023-11-27,Free,Germany,137,137,0,1,14,,free,0,1
517,518,2023-10-24,2023-12-09,Pro,UK,294,294,0,1,46,2023-12-09,Standard,99,0
518,519,2023-12-10,2023-12-16,Free,Canada,124,248,0,1,6,,free,0,1
519,520,2023-04-28,2023-12-07,Free,USA,16,64,0,1,223,,free,0,0
520,521,2023-11-21,2023-11-23,Free,India,114,114,0,1,2,,free,0,1
521,522,2023-01-25,2023-10-08,Free,USA,74,74,0,1,256,,free,0,0
522,523,2023-11-05,2023-11-27,Free,France,11,22,0,1,22,,free,0,1
523,524,2023-09-07,2023-10-15,Free,France,116,464,0,1,38,,free,0,0
524,525,2023-02-21,2023-09-04,Pro,India,176,176,0,1,195,2023-09-04,Enterprise,49,0
525,526,2023-08-16,2023-09-02,Free,Australia,124,124,0,1,17,,free,0,1
526,527,2023-08-05,2023-08-12,Free,Canada,48,192,0,1,7,,free,0,1
527,528,2023-10-16,2023-10-18,Free,India,55,55,0,1,2,,free,0,1
528,529,2023-03-28,2023-09-13,Pro,UK,243,1215,0,1,169,2023-09-13,Standard,29,0
529,530,2023-07-21,2023-12-01,Free,UK,119,238,0,1,133,,free,0,0
530,531,2023-09-13,2023-09-16,Free,France,140,140,0,1,3,,free,0,1
531,532,2023-09-11,2023-12-23,Free,USA,18,18,0,1,103,,free,0,0
532,533,2023-09-16,2023-11-11,Pro,USA,177,531,0,1,56,2023-11-11,Enterprise,99,0
533,534,2023-01-29,2023-04-30,Free,France,131,655,0,1,91,,free,0,0
534,535,2023-06-16,2023-09-08,Free,Australia,20,40,0,1,84,,free,0,0
535,536,2023-03-01,2023-08-24,Pro,Germany,215,645,0,1,176,2023-08-24,Standard,29,0
536,537,2023-12-16,2023-12-19,Free,UK,107,535,0,1,3,,free,0,1
537,538,2023-11-28,2023-12-01,Free,India,18,36,0,1,3,,free,0,1
538,539,2023-11-19,2023-12-13,Free,USA,15,60,0,1,24,,free,0,1
539,540,2023-03-26,2023-12-30,Pro,USA,58,174,0,1,279,2023-12-30,Basic,29,0
540,541,2023-04-02,2023-11-05,Free,Australia,59,59,0,1,217,,free,0,0
541,542,2023-07-06,2023-12-29,Free,Australia,19,76,0,1,176,,free,0,0
542,543,2023-01-01,2023-12-31,Free,Canada,144,576,0,1,364,,free,0,0
543,544,2023-10-06,2023-11-26,Free,UK,90,360,0,1,51,,free,0,0
544,545,2023-07-22,2023-09-29,Free,France,17,51,0,1,69,,free,0,0
545,546,2023-04-15,2023-12-24,Pro,Australia,282,1410,0,1,253,2023-12-24,Basic,49,0
546,547,2023-11-12,2023-12-26,Free,Australia,97,291,0,1,44,,free,0,0
547,548,2023-07-11,2023-11-22,Free,France,73,146,0,1,134,,free,0,0
548,549,2023-03-21,2023-05-02,Free,Australia,40,120,0,1,42,,free,0,0
549,550,2023-01-11,2023-01-25,Free,UK,105,105,0,1,14,,free,0,1
550,551,2023-06-25,2023-10-27,Free,UK,50,100,0,1,124,,free,0,0
551,552,2023-05-13,2023-07-21,Free,Australia,110,110,0,1,69,,free,0,0
552,553,2023-04-19,2023-11-20,Pro,India,246,246,0,1,215,2023-11-20,Standard,99,0
553,554,2023-03-24,2023-10-18,Free,India,90,360,0,1,208,,free,0,0
554,555,2023-04-15,2023-06-06,Free,Canada,50,100,0,1,52,,free,0,0
555,556,2023-05-19,2023-09-29,Pro,France,192,768,0,1,133,2023-09-29,Standard,29,0
556,557,2023-06-30,2023-10-19,Free,USA,114,228,0,1,111,,free,0,0
557,558,2023-06-06,2023-12-15,Free,UK,131,131,0,1,192,,free,0,0
558,559,2023-06-02,2023-08-25,Free,India,114,114,0,1,84,,free,0,0
559,560,2023-04-22,2023-12-30,Free,India,28,84,0,1,252,,free,0,0
560,561,2023-08-12,2023-08-18,Free,USA,126,504,0,1,6,,free,0,1
561,562,2023-01-28,2023-11-28,Free,USA,37,37,0,1,304,,free,0,0
562,563,2023-12-06,2023-12-15,Free,India,46,230,0,1,9,,free,0,1
563,564,2023-06-25,2023-08-20,Pro,USA,299,1196,0,1,56,2023-08-20,Basic,49,0
564,565,2023-04-18,2023-08-07,Free,Australia,11,33,0,1,111,,free,0,0
565,566,2023-06-15,2023-09-01,Free,France,125,125,1,1,78,,free,0,0
566,567,2023-08-24,2023-11-03,Free,USA,97,485,0,1,71,,free,0,0
567,568,2023-02-14,2023-07-15,Free,Canada,134,536,0,1,151,,free,0,0
568,569,2023-01-13,2023-03-11,Free,UK,142,142,0,1,57,,free,0,0
569,570,2023-01-11,2023-07-11,Free,USA,60,180,0,1,181,,free,0,0
570,571,2023-11-28,2023-12-07,Free,Australia,110,110,0,1,9,,free,0,1
571,572,2023-08-13,2023-10-04,Free,UK,82,164,0,1,52,,free,0,0
572,573,2023-06-23,2023-09-18,Free,USA,150,750,0,1,87,,free,0,0
573,574,2023-09-25,2023-11-27,Free,USA,34,136,0,1,63,,free,0,0
574,575,2023-08-06,2023-09-09,Pro,Germany,265,1060,0,1,34,2023-09-09,Enterprise,49,0
575,576,2023-09-25,2023-12-02,Free,USA,9,18,0,1,68,,free,0,0
576,577,2023-08-14,2023-08-31,Free,Canada,1,4,0,0,17,,free,0,1
577,578,2023-11-26,2023-12-14,Free,Australia,73,219,0,1,18,,free,0,1
578,579,2023-07-10,2023-12-05,Free,USA,147,294,0,1,148,,free,0,0
579,580,2023-01-11,2023-10-15,Free,UK,100,100,0,1,277,,free,0,0
580,581,2023-10-03,2023-10-06,Free,Germany,72,360,0,1,3,,free,0,1
581,582,2023-04-19,2023-09-22,Free,Australia,83,166,0,1,156,,free,0,0
582,583,2023-06-14,2023-10-21,Free,France,103,206,1,1,129,,free,0,0
583,584,2023-09-26,2023-10-04,Free,France,91,273,0,1,8,,free,0,1
584,585,2023-09-03,2023-11-26,Free,Germany,28,56,0,1,84,,free,0,0
585,586,2023-12-16,2024-01-01,Free,India,115,115,0,1,16,,free,0,1
586,587,2023-03-31,2023-11-22,Free,India,4,8,0,1,236,,free,0,0
587,588,2023-01-08,2023-09-25,Free,Canada,128,256,0,1,260,,free,0,0
588,589,2023-01-27,2023-06-01,Pro,Canada,239,956,0,1,125,2023-06-01,Basic,49,0
589,590,2023-03-22,2023-11-20,Free,Germany,140,420,1,1,243,,free,0,0
590,591,2023-10-07,2023-10-25,Free,Canada,67,268,0,1,18,,free,0,1
591,592,2023-01-28,2023-10-10,Free,USA,16,48,0,1,255,,free,0,0
592,593,2023-12-27,2023-12-30,Free,Australia,89,356,0,1,3,,free,0,1
593,594,2023-11-27,2023-12-14,Free,France,4,4,0,1,17,,free,0,1
594,595,2023-12-04,2023-12-12,Pro,USA,278,834,0,1,8,2023-12-12,Basic,49,1
595,596,2023-03-05,2023-10-02,Free,UK,89,89,0,1,211,,free,0,0
596,597,2023-11-08,2023-12-22,Free,UK,63,63,0,1,44,,free,0,0
597,598,2023-08-03,2023-08-16,Free,UK,47,188,0,1,13,,free,0,1
598,599,2023-06-01,2023-08-28,Free,Germany,127,127,0,1,88,,free,0,0
599,600,2023-02-09,2023-12-05,Free,India,117,468,0,1,299,,free,0,0
600,601,2023-07-11,2023-08-07,Free,France,128,256,0,1,27,,free,0,1
601,602,2023-02-12,2023-09-11,Free,UK,48,48,0,1,211,,free,0,0
602,603,2023-06-01,2023-06-20,Pro,Germany,267,801,1,1,19,2023-06-20,Standard,99,1
603,604,2023-09-28,2023-10-16,Pro,India,22,110,0,1,18,2023-10-16,Basic,29,1
604,605,2023-11-15,2023-12-21,Free,UK,1,1,0,0,36,,free,0,0
605,606,2023-01-18,2023-09-18,Free,USA,128,512,0,1,243,,free,0,0
606,607,2023-01-10,2023-02-09,Free,Canada,16,16,0,1,30,,free,0,0
607,608,2023-09-22,2023-09-22,Free,Germany,39,156,0,1,0,,free,0,1
608,609,2023-06-14,2023-08-30,Pro,Canada,86,430,0,1,77,2023-08-30,Enterprise,49,0
609,610,2023-07-20,2023-11-21,Free,Australia,85,255,0,1,124,,free,0,0
610,611,2023-03-07,2023-04-02,Free,Australia,106,106,1,1,26,,free,0,1
611,612,2023-04-03,2023-04-08,Free,Canada,87,348,0,1,5,,free,0,1
612,613,2023-06-25,2023-08-23,Free,Australia,91,182,0,1,59,,free,0,0
613,614,2023-07-02,2023-09-21,Free,India,115,345,0,1,81,,free,0,0
614,615,2023-02-19,2023-10-10,Free,Germany,41,205,0,1,233,,free,0,0
615,616,2023-02-03,2023-08-28,Free,Australia,147,441,0,1,206,,free,0,0
616,617,2023-11-01,2023-11-19,Free,Germany,84,84,0,1,18,,free,0,1
617,618,2023-10-16,2023-11-20,Free,UK,56,56,0,1,35,,free,0,0
618,619,2023-12-15,2023-12-24,Free,USA,135,270,0,1,9,,free,0,1
619,620,2023-11-01,2023-12-26,Free,Germany,79,395,0,1,55,,free,0,0
620,621,2023-03-02,2023-03-14,Pro,UK,106,106,0,1,12,2023-03-14,Standard,49,1
621,622,2023-09-02,2023-10-21,Pro,Australia,252,252,0,1,49,2023-10-21,Basic,29,0
622,623,2023-03-15,2023-05-28,Free,Canada,79,79,1,1,74,,free,0,0
623,624,2023-11-24,2023-12-18,Free,Canada,109,327,0,1,24,,free,0,1
624,625,2023-08-01,2023-09-14,Free,USA,36,144,0,1,44,,free,0,0
625,626,2023-12-28,2024-01-01,Free,USA,93,372,1,1,4,,free,0,1
626,627,2023-02-27,2023-08-03,Free,India,29,29,0,1,157,,free,0,0
627,628,2023-09-07,2023-12-19,Free,Australia,8,8,0,1,103,,free,0,0
628,629,2023-01-02,2023-12-03,Free,India,31,124,0,1,335,,free,0,0
629,630,2023-07-20,2023-11-04,Free,USA,117,351,0,1,107,,free,0,0
630,631,2023-02-27,2023-12-18,Free,Canada,87,261,1,1,294,,free,0,0
631,632,2023-10-23,2023-12-28,Free,India,70,140,0,1,66,,free,0,0
632,633,2023-10-19,2023-11-06,Free,India,101,202,0,1,18,,free,0,1
633,634,2023-04-12,2023-08-07,Free,Canada,80,240,1,1,117,,free,0,0
634,635,2023-11-18,2023-12-17,Free,France,25,125,0,1,29,,free,0,1
635,636,2023-02-10,2023-10-17,Free,Canada,65,195,0,1,249,,free,0,0
636,637,2023-09-15,2023-09-20,Free,UK,137,548,0,1,5,,free,0,1
637,638,2023-06-11,2023-11-14,Free,India,51,255,0,1,156,,free,0,0
638,639,2023-04-08,2023-04-24,Pro,Australia,179,716,0,1,16,2023-04-24,Basic,49,1
639,640,2023-06-05,2023-06-30,Free,France,110,330,0,1,25,,free,0,1
640,641,2023-09-29,2023-10-04,Free,UK,36,180,0,1,5,,free,0,1
641,642,2023-11-03,2023-11-18,Free,Australia,90,270,0,1,15,,free,0,1
642,643,2023-12-23,2023-12-26,Free,India,85,255,0,1,3,,free,0,1
643,644,2023-06-12,2023-12-28,Free,Germany,129,516,1,1,199,,free,0,0
644,645,2023-02-16,2023-08-30,Free,USA,108,540,0,1,195,,free,0,0
645,646,2023-08-02,2023-11-10,Free,Germany,63,252,0,1,100,,free,0,0
646,647,2023-03-06,2023-05-21,Free,Australia,97,485,0,1,76,,free,0,0
647,648,2023-10-08,2023-12-12,Free,France,8,40,0,1,65,,free,0,0
648,649,2023-07-30,2023-08-20,Pro,UK,152,456,0,1,21,2023-08-20,Standard,29,1
